tweet	label
ከሚቀጥለው ምርጫ በሇላ 4 ኪሎ የሚኖረው መንግስት የእርዳታ ገንዘብ ከማከፋፈል ውጪ የዘለለ ስልጣን አይኖረውም። አብዛኛዎቹ ክልሎች ለፌደራል ማይታዘዙ ነፃ ግዛቶች ይሆናሉ።ልክ እንደ የሰሜና ኮኮብ??	negative
ተማሪዋ የጤና ችግር ያጋጥማትና ሻንጣዋን ሸክፋ ወደ ቤተሰቧ ትሄዳለች፤ ከመሸ ከጮኸው ስልኬ የሰማሁት። ያለፈው ሴሚስተር ፈተናዎች አምልጠዋታል፣ ደሞ በትህርቷ ጎበ…	negative
አባቶችህ አለቀሱ።  የወደፊቱ ትውልዶችዎ ይወገዳሉ።  የራስዎን እና በአካባቢዎ ያሉትን ሰዎች ዝና ያበላሻል ፡፡  እግዚአብሔር በነፍስህ ላይ ይምራ ፡፡	negative
ልሙጥ ወፈፌን ወድጄዋለሁ ????	negative
በጣም ያሳቀኝ ይህንን የሚያምኑ የአንዳንድ እምነት ተከታዮች የኦሮቶክስ አባቶች እንዴት ከቀስተ ደመና ውስጥ ሶስቱን ቀለም ብቻ አዩ ብለው ሙድ ሲይዙ የነበረው ??	negative
ANSWER ስህተቶችዎን ይጸጸታሉ። እርስዎ ማን እንደሆኑ እና ምን እንዳደረጉ አውቃለሁ። ጩኸቶችዎን ማንም አይሰማም	negative
እብድ	negative
የድሆች አምላክ እንደው ባያሻግርህ መልካም ነበር !!! እንዲሁ በንፁሀን ደም የማትቀልድበት ዘመን ያረግልን ዘንድ እኔ ግን ተመኘሁ !!!  እንደ ሳዖል ልብህ…	negative
አብደዋል። ሊማሩ አይገባም። ወደየመጡበት ሁሉንም መመለስ ነው።	negative
በአራቱም አቅጣጫ ጃንጣላ ይዞ የሚለምን፣በየቤቱ አላስተኛ ያለው የዳንኤል ወንድምና እህቶች አይደሉም እንዴ ፣ኣረገኝ፣ ተወኝ ??	negative
የመቼ ነው ግን ይህ መርዶ መቼም አሁን ላይ አይደለም	negative
በጉልበት የያዘችውን ሀገር በጉልበት ብቻ ማቆየት እንደምትችል የተገነዘበችው ወያኔ አቅሟን ለማጎልበት ተቀናቃኝ ሀሳብን ማፈንና ህዝብን መከፋፈል ብቸኛ አማራጭ አ…	negative
የቤት ስራ በጭራሽ አያበቃም ፣ boobs ነኝ ፡፡	negative
ያመሸሁበትን ቦታ እንኳን እመኝኝ ኤልያስ ስንቱን አጣርቶ ይችላል??????	negative
አቃጣሪነት የአናሳው ወያኔ እና ተከታዮቹ ባህርይ ነው::	negative
በእየቀኑ ለአማርነታቸው ህይወታቸውን የሰጡ ዜና ሥሠማ አማርነቴን መውደዴ ይጨምራል። አማራነትን እንደዚህ በየተራ እየወደቅን እና የህይወት ዋጋ እየከፈልን በደም እንገነባዋለን።	negative
እንደ አንተ አይነት ደደብና ጠባብ አይቸ አላቅም	negative
በዚህ የማስመሰል ዘመን የተቸረን እውነተኛ ዶክተር!!! አበሳጩ ነገር  ዶ/ር ደረጀ በተጣራበት እነ አንተና ዶክተር ሲባሉ	negative
እዉነተኛ ፌዴራልዝም እንገነባለን የተባላችሁ ካድሬዎች ታከለ ኡማን ጨምሮ ተስፋ ቁረጡ፣ፕሮጀክቱ የማን እንደሆነ ታወቀ	negative
ባክሽ የቡና ሻጭ ወሬ ነው	negative
ፍሬ ቢስ፣ፍሬ አልባ፣ የማይመስል ነገር፣ኮተት፣አርቲ ቡርቲ፣የወረደ፣ውሀ የማይቋጥር፣ተራ፣....	negative
ሰው ማገት ከተጀመረ ኢትዮጵያ እምትባለው ሀገር መንግስቷ ህዝብ የሚቀልበው የሰው ድልብ አለቃ እንጅ የሀገር እና ህዝብ መሪ የለም ብዩ ጫከውን እንደ አውስትራሊያ ለመኝለት ጫፍ ላይ ነኝ።	negative
አንተ ደደብ ዲያቆን ምናባህ ያድርግህ? ደነዝ	negative
ማንበብ አልችልም	negative
ወደ ግማሜዝ እሄዳለሁ  የሚሽከረከሩ ማሽኖች  እንድትኮርጁ እናደርጋለን  De ችግር x2  በጓደኞቼ በኩል ለመያዝ አስቸጋሪ  Hg X2 ነኝ  ችግር  ወደ ግ…	negative
የተሰጠውን ጊዜ ምንም ሳይሰራ በከንቱ የጨረሰውና ስልጣኑን በገዛ ፍቃዱ አራዝመያለሁ ያለው ጊዜያዊ ህገወጥ መጅሊሱ ዛሬም በማላገጥ ላይ ነው።	negative
የግጭቱ መንስኤ የመንግስት ድክመት ሆኖ ሳለ ይህን ላለማመን እና ማምለጫ ፍለጋ ተመርቀው ደህና ስራ በማይገኝባት ሀገር ላይ እዳቸውን መጨመር ምፍትሄ አይሆንም	negative
ይቺ ጥበብ አንዳንድ ሰዎችን ስታንገላታ ለነገ አትልም ??	negative
በጣና ሀይቅ ውስጥ የሚገኙ የተለያዩ ገዳማት በጀልባ በታገዙ ሌቦች በተደጋጋሚ እየተዘረፉ ነው! ለሀገር ዘርፈ ብዙ ጥቅም ሊሰጡ የሚችሉ የአባቶች ጥበብን የያዙ መፅሐፍት የት እ…	negative
ልስቅ ነበር ግን ቁጭትና ብስጭት አላስቻለኝም። ሽንፍላ ትክክለኛ ቃል ነው	negative
ድንጋይ ራስ ደደብ:: ሌባ እና ወንጀለኛ እየደበቁ አገራችን አለ እንዴ?  እንገነጠላለን እያሉ ሃገራችን አለ እንዴ? መሃይም:: ጭንጋፍ::	negative
አይ አለምዋቅ ደጉ አለች!	negative
ግራ ዘመሞች ግን በቃ እንዳዘመሙ ቀርተው ቀኝ ማሰብም ሆነ ቀና ቀናውን መመኘት አይሆንላቸውም ማለት ነው?	negative
መስጊድ እና ቤተክርስትያን ተምታታብህ ልበል? አመቱን ሙሉ ቤተክርስትያን መሰለኝ ሰው በላዎቹ ወንድሞችህ እንደ ችቦ ሲያነዱት የከረሙት   ቤተክርስ…	negative
የህወሓትን መሪዎች እና የትግራይ ህዝብን ግን ሳያደንቁ ማለፍ ከባድ ነው።   አብይ የሚባል የሰፈር ልጅ ይቺን አገርና ምስኪን ህዝቦቿን እንደሚያጠፋ ቀድመው አውቀውት ነበር።  For many of yo…	negative
የፈረጅኩት ማኅበረሰብ የለም! ያልተጻፈ አንብበህ ይሆናል!	negative
የደብረታቦር ወጣቶች ያነሷቸው ጥያቄወች የአማራ ክልል ጥያቄወች ናቸው በዘመድ በጎጥ በሰፈር የተዋቀራችሁ አዴፓወች ባናታችሁ ተተከሉ  ልብ ካላችሁ 3ሺ ካድሬ…	negative
ድህነት ላይ ድህነት መደራረብ. ምስኪን ህዝብ	negative
ምነው አለ አቢቹ ፣ ኢሱ ..ጭሱ ቀልቡ አልወደደውም?  ....	negative
ፀባይ ከ200 ብር ባነሰ ገበያ ላይ ያገኛሉ ብሎ ማሰሽ ከባድ ነው ????	negative
ሙሉ በሙሉ ውሸት ነው:: በመግቢያውም፣ በመካከሉም፣ በመውጫውም እንዲህ ያለ ሀሳብ የለውም::	negative
ኧረ አንተ ሠውየ አደብ ግዛ፤እታገላለሁ ብሎ የአስመራ ሴቶች እየተዳራ የስንቱን ገንዘብ ሲበዘብዝ የኖረ ሞራል የሚባል ያልፈጠረበት ሦየ ነው ቢራኑ ማለት፣ስንቱን አም…	negative
ሰሊ እውነት አንቺ አማኝ ነሽ ከዚህ ሂጂ??	negative
እኛን ወደ መቀሌ ያባረረን አዴፓ ነው።	negative
ፐ ደነዝ	negative
በሞጣ_መስጂድ ቃጠሎ የፌዴራል መንግስት ቸልታ ለአማራ ክልል መሪ የልብ ልብ ሰጣቸው ። ለማንኛውም መናበባችሁ ሳይገበን ቀርተው አይደለም ፣ ጊዜ ይጠብቃል   ያኔ ለልምምጣችሁ ቦታ አይኖረንም።	negative
የበላይ አካል ለብርና ስልጣን ፉክቻ ወረድ ያደርጉና ደሞ ለድሀው ህዝብ ማፋለሚያ ጨዋታ እሳት ልኮሳ ነዋ!	negative
ማነህ ኣንተ!? ኣህያ:: መሞከር ነው: ዝም ብለህ ኣፍህን ኣትክፈት::	negative
ዛሬ በቦሌ ኤርፖርት ተርሚናል ውስጥ በያዬሰው ሽመልስ ላይ የተደረገው እገታና እንግልት የኮለኔሉ ቆሻሻ ስራ ቅጥያ ነው።	negative
ቤተ ክርስቲያን ስለ ዲዛይን የሚያወሳ መፅሃፍ የላትም	negative
አንቺም ሴት ተብለሻል መርዝ ጥንብ ጋላ  ዘረቢስ ሰው እንደከብት እያረዳቹ እያቃጠላቹ የውሸት ትርክታቹሁን እየነዛቹ እናንተም ከሰው ተቆጥራቹሁ…	negative
ቂቂቂቂቂቂቂቂቂ  የታሪክ አተላ አዎ የ ታሪክ አተላ ጸረ አማራ ገደል ግባ	negative
የአማራ ክልል መንግስር ድሮም ትቶናል የገረመኝ ግን ያ ፉኖ ነኝ እያለ ጎንደር ከተማ ላይ ጥይት ሲተኩስ የሚውለው  ለምን አርማጭሆ ወረድ አይልም። ጉራ ብቻ	negative
ሞባይል ወይ ላፕቶፕ ውጦ መሞት አይቻልም  ሞት ለሶስተኛ ወገኖች  መብታቸው አፈር ይብላ  ኣብዮት ይፋፋምባቸው  ግዴታቸው ከአለት ይክበድ  Transfer of rights  Delegation of duty  ??????	negative
አንድ ቀን ቆሻሻ ሟችዎችን ትማራላችሁ	negative
ምንም አይደለህም ሽሪምፕ ፡፡  አይኖቼን ዝግ በማድረግ ልገድልህ እችላለሁ ፡፡	negative
ሃሃሃ! ቆንጅዬ ኧረ ላጥ! ይሔን የ90s ቃል ከየት ነው ያመጣሽው? ለከፋ ተለዋውጦ መጥቷል ከአገር ከወጣሽ ብዙ አመት ሆኖሻል እንዴ?	negative
ይሄ ሰገጤ ቤት ውስጥ የፀሀይ መነፅር አድርጎ ይፎልላል	negative
ሸዋ አማራ መራቤቴ!!!  ብአዴን/አዴፓ/ፒፒ የአማራን ህዝብ የመምራትና የመወከል ታሪካዊም ሆነ ህጋዊ መሰረት የለውም!!!	negative
Ethiopia  የተደራጁ ወንጀለኞች በማኅበራዊ የትስስር ገጾች በተለይ ሴቶችን እያጭበረበሩ መሆኑ ተነገረ	negative
ለሆዳቸው የተጠጉት እንኲ ምን እያድረጉን እያየን ነው !!!	negative
ታድያ  ቅጀታቹ  ለምንድ ነው ?::??ለባህር በር?  ምድረ  ቱልቱላ ::	negative
የኢትዮጵያ ንግድ ባንክ ፣ ጊዜዎን የሚገድልሎት ባንክ!	negative
ከብት ሁሌም ወደሗላ ነው የሚሄደው????	negative
የህዝብን ችግር ሊቀርፉ የሚችሉ ቁልፍ የመንግስት የሃላፊነት ቦታዎች በብቃት ቀርቶ በኮታ(የዘር፣የሃይማኖት፣የፆታ ወዘተረፈ) ሲሆን ውጤቱ ይኽው ነዉ።	negative
ፈጣሪ አዉጣኝ...ይቅርታ ግን አልገባኝም አባባልሽ እስልምናን እንደ ፓለቲካ አጀንዳ የተጠቀመበት ባልዲ እራሱን ከሆነ ልክ ብለሻል...??	negative
ሸዋ ሸጋ ተጫዋች ነበር። በመጨረሻ ወደ ኢሕአዴግ ጠጋ አለ ተብሎ ስሙ ተበላሸ አሁን ጠፍቷል።	negative
እንዴት አንድ ጋዜጠኛ እንዴት እንዲህ ተራ ሰው ሆኖ ወደታች ይወርዳል ?? እንኳንም ገንዘቤን ለአንተ አላወጣሁ እግዚአብሔር ነው የጠበቀኝ ! ማንም እንደሚሳሳተው አ…	negative
ተምሮ የመንደር ቡና አጣጪ ከሆነ ሰው ፈጣሪ ይጠብቀን ???????????? በተለይ ሲቀልድ ቀልዱ እንጨት እንጨት ከሚል ዥልጥ ????????	negative
መሰረታዊ ነገር ቢኖር የጥቃት አድራሹ ቡድን አባላት ሊያጠቁት ካስቡት ቡድን (ግለሰብ)ብሄርን ቋንቋና ኃይማኖት አንጻር የሚሰማቸው ኢ-እኩልነት ነው። አብዛኛውን ጊዜ ይህ የጎንዮሽ…	negative
ጩኸት	negative
እንግዲህ ከሁሉ አስቀድሞ ልመናና ጸሎት፣ ምልጃና ምስጋና ለሰዎች ሁሉ፣ ለነገሥታትና ለባለ ሥልጣናት ሁሉ እንዲደረግ አሳስባለሁ፤ ይህም በእውነተኛ መንፈሳዊ ሕይ…	negative
መለስን ድፍት ያደረገው አምላክ ላንተም አይዙገይም ጥምብ	negative
ብልፅግናችሁን  ብሉ  !  40% ታክስ መጨመሩ    በብልግና (ፅ) ምክንያት  ነው!	negative
TPLF አመራርና ደጋፊውች ተንኮል፣ንዴት፣ቁርሾ፤እልህ የትም እንዳማያደርሳችው አውቀው፡እኔ ከሞትኩኝ ሣርዶ አይብቀል ፓለቲካቻው፡መጨርሻ ወደ ጥፋትና መቃብር እናዳይውስዳቸው ቢያስቡበት ለሁሉም…	negative
ትንሽ ስጋ እንደ መርፌ ትወጋ የሚለው ተረሳ በቃ? ወገንህን ተቃውመህ ምነው ሰልፍ ወጣህ? የወንድም እና እህቶችህን ነፍስ በየቀኑ የሚበላውን የአረመኔ ስርአትን ምነው ዝም አልከው?	negative
የአለም ባንክ ብቻ ሳይሆን የከተማ ልማትና ቤቶች ሚኒስቴር በታከለ ኡማ የአደረጃጀት ለውጥ ላይ ያለውን ተቃውሞ መግለጹን ሰምተናል። ሆኖም ይህን ተከትሎም የተደረጉ ማስተካከያዎች የሉ…	negative
አትታገልና ኢዜማ ኢዜማ፤ብርሀኑ ብርሀኑ ስትል ክረም! ራስህን ማብቃት ሲያቅትህ በሌሎች ኪሳራ ለመወጣጣት መሞከር ግብዝነት ነው። 360 ም ሆንክ ርእዮት ከሞራል ወለል በታች ነህ፣…	negative
ጐጠኞች ሁሉንም በዘር ነው እሚያዩት/የሚለኩት	negative
በቦረና ዞን ድሬ ወረዳ በደረሰ የመኪና አደጋ የሰባት ሰዎች ሕይወት አለፈ	negative
ይሄ እንግዲህ የተፃፈዉ ተማርን በሚሉ ኦሮሞዎች ነዉ ሚኒሊክ የባሎጂካል መሣሪያ ተጠቅመዉ ኦሮሞን ጨረሱ እያሉ ነዉ	negative
ይሄንን ቂጡን ገልቦ 150 ግዜ መግረፍ ያኔ ይለቀዋል። እብድ	negative
ዥልጥ ???? ገሪባ በመጀመሪያ ንግግር ቻል አፍህን ከመክፈትህ በፊት	negative
ወይ ህወሃት ???? የጥላቻ ፖለቲካው ያዋጣሽ ይሆን? ጥላቻ ካልሆነ ሌላ ምንም ምክንያት የለሽም። ለፍቅር የተዘረጋ እጅ ረግጠሽ እንደወጣሽ ታውቂያለሽ። ፍፃሜሽም አያምርም። በንፁሃን…	negative
ለስንት ብርና ለየትኛው ጥቅም ይሆን ይች ብልህ እቅድ የተሰነዘረችው? መቀለጃ ጦጣቸው አደረጉን እኮ????????	negative
:  ስህተቶችዎን ይጸጸታሉ። እርስዎ ማን እንደሆኑ እና ምን እንዳደረጉ አውቃለሁ። ጩኸቶችዎን ማንም አይሰማም	negative
የኢህአዴግ ሞት ሐዘን እንዳይጎዳን አመጣጡንና ቆይታውን እንዘክር:: ወያኔ ትግራይን ለመገንጠል ጉዞ ጀምራ ወደመሀል ስትጠጋ ማሩና ወተቱ ቢያጉዋጉዋት የትግራይ ተ…	negative
የታገቱት አማራ ስለሆኑ የመንግስት ጉዳይ አይደሉም። ኢትዮጵያ ሰላም ለመሆን ስንት ንፁሀን አማራዎችን ነው መስዕዋት ማድረግ ያለብን?? Its time to fight for amhara republic ✊	negative
ኣረ ውሸታም	negative
አቤት! እኔ ደሞ ምን ልትል ይሆን? እያለኩ!	negative
ቢያንስ መናገር ይችላሉ ልያታይ ክልመ ፍሃሾማ አሁን የፍርሃት ጊዜ አይደለም ይዴይሜ	negative
የኔ ምስኪን	negative
አሽከር ሰው ሆኖ አያቅም፣ ወይዘሪት ደግሞ ምርጥ አሽከር እና ፈረስ ነች፤	negative
ለማ መገርሳ ትናንት ለስራ ወደ ውጭ አገር ለመሄድ ኤርፖርት በለመደው VIP መስመር ለመግባት ሲሞክር  ከልክለውት ከተራው ተሳፋሪ ጋር ተራ ይዞ እንዲሳፈር በማድረግ አዋረዱት::  ~ Prof Ezek…	negative
አብይ አህመድ አሊ ከህዝቡ ስለሚቀርብበት የሰላም እና የፀጥታ ችግር ጥያቄ መልስ ሲሰጥ እኔ ሚሊሻ አይደለሁም ነበር ያለው። ሀገር እንዲመራ ሃላፊነት ከተሰጠው ሰው እንዲህ አይነት የራሳችሁ…	negative
